Gate,VOL,Trans,Cap,Tphl,Tplh
010,0.69,120,30.00,0.1093,0.07421
010,0.77,90,184.32,0.3626,0.2711
010,0.7,120,92.16,0.2306,0.163
010,0.76,20,2.88,0.01469,0.00944
010,0.71,200,2.88,0.04584,0.02017
010,0.68,300,150.00,0.4286,0.2963
010,0.74,350,2.88,0.05891,0.01623
010,0.61,150,7.00,0.07106,0.04223
010,0.68,20,46.08,0.1052,0.07431
010,0.63,50,23.04,0.07607,0.05186
010,0.77,350,11.52,0.09701,0.04623
010,0.78,30,5.76,0.02323,0.01519
010,0.77,120,11.52,0.05928,0.03544
010,0.77,300,46.08,0.1861,0.1179
010,0.65,30,46.08,0.1164,0.08015
010,0.6,350,184.32,0.6081,0.4065
010,0.76,50,2.88,0.02168,0.01218
010,0.74,150,5.76,0.04977,0.02619
010,0.6,20,23.04,0.06978,0.04645
010,0.78,20,92.16,0.1733,0.13
010,0.6,20,46.08,0.1279,0.08463
010,0.67,300,46.08,0.2145,0.1386
010,0.77,90,2.88,0.02787,0.01336
010,0.78,10,2.88,0.01112,0.00767
010,0.78,50,184.32,0.3428,0.2586
010,0.8,120,5.76,0.0404,0.02037
010,0.62,70,184.32,0.4623,0.3182
010,0.69,30,2.88,0.01913,0.01209
010,0.64,350,11.52,0.1274,0.07323
010,0.61,300,150.00,0.4918,0.3293
010,0.67,300,11.52,0.1095,0.06279
010,0.63,50,150.00,0.3745,0.2523
010,0.77,20,2.88,0.01454,0.0093
010,0.7,350,92.16,0.3178,0.2151
010,0.75,200,30.00,0.1266,0.08057
010,0.74,200,11.52,0.07833,0.04447
010,0.64,120,184.32,0.4658,0.3182
010,0.8,30,150.00,0.2736,0.208
010,0.62,90,23.04,0.09396,0.06331
010,0.76,250,184.32,0.4269,0.3052
010,0.77,10,2.88,0.01124,0.00775
010,0.62,300,184.32,0.5575,0.379
010,0.71,350,23.04,0.1525,0.08973
010,0.62,10,30.00,0.07864,0.05339
010,0.6,90,7.00,0.05542,0.03414
010,0.69,30,30.00,0.07437,0.05271
010,0.66,10,5.76,0.0192,0.01326
010,0.64,150,11.52,0.08247,0.0506
010,0.74,300,150.00,0.3907,0.275
010,0.78,90,5.76,0.03672,0.02039
010,0.78,150,7.00,0.0506,0.02615
010,0.65,200,5.76,0.0694,0.03903
010,0.76,70,5.76,0.03412,0.02001
010,0.64,20,2.88,0.0171,0.01151
010,0.64,150,7.00,0.0663,0.03929
010,0.64,90,184.32,0.4524,0.3147
010,0.73,250,23.04,0.1254,0.07611
010,0.61,20,5.76,0.02518,0.01717
010,0.67,50,5.76,0.03364,0.02125
010,0.74,350,11.52,0.1028,0.05219
010,0.7,70,46.08,0.1201,0.08467
010,0.78,70,150.00,0.2923,0.2165
010,0.73,10,2.88,0.01179,0.00814
010,0.79,90,150.00,0.2973,0.2197
010,0.61,120,7.00,0.06301,0.03811
010,0.66,120,7.00,0.05674,0.03403
010,0.66,30,23.04,0.06397,0.04437
010,0.61,150,11.52,0.08764,0.05374
010,0.68,350,7.00,0.09271,0.0477
010,0.67,70,30.00,0.09306,0.06428
010,0.65,120,7.00,0.05792,0.03482
010,0.62,70,23.04,0.08585,0.05832
010,0.68,250,11.52,0.09842,0.05682
010,0.76,20,150.00,0.2799,0.2089
010,0.78,350,184.32,0.4502,0.32
010,0.76,30,92.16,0.1784,0.1324
010,0.64,200,7.00,0.07683,0.04448
010,0.71,10,46.08,0.09689,0.06941
010,0.79,30,7.00,0.02535,0.01686
010,0.74,200,46.08,0.1622,0.1083
010,0.6,150,46.08,0.1806,0.1209
010,0.64,10,2.88,0.01343,0.0092
010,0.6,20,150.00,0.3922,0.2593
010,0.64,250,23.04,0.1471,0.09122
010,0.72,90,2.88,0.03048,0.01608
010,0.68,10,30.00,0.06836,0.04837
010,0.66,250,46.08,0.1997,0.1314
010,0.7,90,11.52,0.05791,0.03692
010,0.71,250,23.04,0.1297,0.07942
010,0.6,300,5.76,0.09676,0.0552
010,0.62,20,7.00,0.02772,0.01892
010,0.76,300,150.00,0.3811,0.2698
010,0.64,20,46.08,0.1146,0.0788
010,0.62,300,46.08,0.2323,0.1507
010,0.79,70,2.88,0.02408,0.01191
010,0.6,50,11.52,0.05228,0.03509
010,0.61,350,150.00,0.513,0.3427
010,0.68,250,150.00,0.409,0.2837
010,0.63,90,30.00,0.1082,0.07368
010,0.74,30,7.00,0.02659,0.01804
010,0.61,350,11.52,0.1359,0.07965
010,0.69,90,184.32,0.407,0.2907
010,0.79,350,184.32,0.4457,0.3175
010,0.78,250,92.16,0.2543,0.1768
010,0.63,70,7.00,0.04636,0.02898
010,0.62,120,46.08,0.1606,0.1087
010,0.79,10,150.00,0.2665,0.2028
010,0.8,150,46.08,0.135,0.09204
010,0.61,150,184.32,0.5173,0.345
010,0.74,30,5.76,0.02419,0.01609
010,0.66,50,2.88,0.02579,0.01553
010,0.7,10,150.00,0.306,0.2207
010,0.74,150,46.08,0.1439,0.09886
010,0.69,300,92.16,0.3028,0.2085
010,0.64,150,2.88,0.04625,0.02555
010,0.76,10,150.00,0.2772,0.206
010,0.76,30,7.00,0.02606,0.01754
010,0.75,50,5.76,0.02973,0.01843
010,0.62,350,92.16,0.3608,0.2423
010,0.67,20,5.76,0.02264,0.01566
010,0.62,250,11.52,0.1114,0.06653
010,0.63,350,7.00,0.1053,0.05835
010,0.75,250,150.00,0.3694,0.2617
010,0.6,250,5.76,0.08749,0.05065
010,0.72,350,30.00,0.1713,0.1033
010,0.73,90,23.04,0.07958,0.05398
010,0.65,10,46.08,0.1094,0.07477
010,0.68,120,23.04,0.09654,0.06394
010,0.7,90,30.00,0.09641,0.06684
010,0.79,350,5.76,0.0705,0.0218
010,0.65,300,150.00,0.4523,0.3089
010,0.67,70,150.00,0.3467,0.2424
010,0.69,20,184.32,0.3759,0.2725
010,0.6,200,23.04,0.1409,0.08929
010,0.61,200,11.52,0.1016,0.0614
010,0.67,20,2.88,0.01643,0.01086
010,0.8,50,2.88,0.02044,0.01097
010,0.68,250,30.00,0.1561,0.09847
010,0.69,120,5.76,0.04948,0.02846
010,0.65,250,150.00,0.4312,0.2958
010,0.77,30,184.32,0.3353,0.256
010,0.7,50,23.04,0.06761,0.04705
010,0.72,10,30.00,0.06392,0.04611
010,0.63,10,30.00,0.07654,0.05237
010,0.72,250,30.00,0.1463,0.09162
010,0.74,50,7.00,0.03319,0.02114
010,0.7,150,2.88,0.04072,0.01993
010,0.63,350,11.52,0.1306,0.0753
010,0.73,10,46.08,0.09374,0.06807
010,0.75,10,5.76,0.01682,0.01188
010,0.76,200,92.16,0.2414,0.1701
010,0.63,10,7.00,0.02332,0.01582
010,0.62,30,11.52,0.04227,0.02887
010,0.73,20,23.04,0.05323,0.03832
010,0.63,30,11.52,0.04138,0.02841
010,0.75,120,11.52,0.0613,0.03708
010,0.69,30,46.08,0.1067,0.076
010,0.69,50,30.00,0.0824,0.0578
010,0.65,300,184.32,0.5249,0.3614
010,0.65,20,7.00,0.02606,0.01805
010,0.65,300,23.04,0.1578,0.09665
010,0.79,250,5.76,0.05907,0.02259
010,0.7,90,150.00,0.336,0.2382
010,0.67,300,7.00,0.08774,0.04706
010,0.77,150,7.00,0.05158,0.02701
010,0.75,120,2.88,0.0329,0.01519
010,0.63,10,184.32,0.4274,0.2964
010,0.7,20,7.00,0.02417,0.01683
010,0.66,150,5.76,0.05825,0.03376
010,0.68,90,7.00,0.04761,0.02905
010,0.66,120,150.00,0.3756,0.2585
010,0.8,250,46.08,0.1661,0.1063
010,0.73,250,7.00,0.07084,0.03513
010,0.63,350,23.04,0.1779,0.1078
010,0.79,30,30.00,0.06538,0.0478
010,0.8,50,23.04,0.05974,0.04218
010,0.74,300,92.16,0.2843,0.1947
010,0.71,120,92.16,0.2287,0.1614
010,0.74,120,23.04,0.08946,0.05839
010,0.61,300,11.52,0.1261,0.07433
010,0.71,10,7.00,0.02008,0.01418
010,0.76,300,23.04,0.13,0.07548
010,0.73,200,30.00,0.1301,0.08335
010,0.77,150,184.32,0.3809,0.2813
010,0.69,90,23.04,0.08376,0.05701
010,0.65,10,23.04,0.05764,0.03986
010,0.7,30,30.00,0.07312,0.05207
010,0.62,120,92.16,0.2717,0.1835
010,0.69,30,11.52,0.03721,0.02607
010,0.8,350,5.76,0.07031,0.02008
010,0.71,120,2.88,0.03579,0.01804
010,0.69,200,184.32,0.4524,0.32
010,0.73,300,7.00,0.07721,0.03665
010,0.64,30,23.04,0.06657,0.04592
010,0.72,350,184.32,0.4873,0.3401
010,0.64,50,150.00,0.3648,0.2476
010,0.69,10,150.00,0.3119,0.224
010,0.7,30,150.00,0.309,0.2245
010,0.69,50,11.52,0.04531,0.03049
010,0.67,50,7.00,0.03665,0.02357
010,0.71,70,5.76,0.03693,0.02234
010,0.63,70,30.00,0.1004,0.0682
010,0.74,150,150.00,0.3354,0.2418
010,0.63,200,23.04,0.1344,0.08444
010,0.76,120,11.52,0.06031,0.03632
010,0.6,50,5.76,0.03752,0.02413
010,0.67,300,2.88,0.06165,0.0275
010,0.65,70,23.04,0.0811,0.05556
010,0.72,90,7.00,0.04445,0.02667
010,0.78,250,30.00,0.134,0.08155
010,0.74,120,46.08,0.1327,0.09244
010,0.66,10,30.00,0.07125,0.04978
010,0.6,10,11.52,0.03668,0.02424
010,0.67,70,46.08,0.1265,0.08812
010,0.67,350,46.08,0.2312,0.1471
010,0.71,150,184.32,0.4187,0.2986
010,0.62,70,92.16,0.2536,0.1691
010,0.75,120,92.16,0.2157,0.1545
010,0.79,350,11.52,0.09436,0.04233
010,0.79,120,30.00,0.09711,0.06489
010,0.65,150,2.88,0.04493,0.02459
010,0.69,350,23.04,0.158,0.09421
010,0.74,30,23.04,0.05636,0.04028
010,0.75,300,184.32,0.4504,0.3197
010,0.61,20,150.00,0.3794,0.2542
010,0.65,350,184.32,0.5467,0.3733
010,0.6,300,92.16,0.3561,0.2387
010,0.8,70,30.00,0.07873,0.05512
010,0.79,30,2.88,0.01673,0.00999
010,0.72,300,92.16,0.2914,0.2006
010,0.68,350,5.76,0.08532,0.04222
010,0.65,300,92.16,0.3227,0.2205
010,0.75,120,150.00,0.3215,0.2327
010,0.8,350,184.32,0.4415,0.3143
010,0.8,10,23.04,0.04585,0.03401
010,0.76,120,23.04,0.08698,0.0567
010,0.72,120,184.32,0.4009,0.2878
010,0.72,70,23.04,0.0729,0.05057
010,0.76,50,46.08,0.1034,0.07508
010,0.66,300,92.16,0.3172,0.2173
010,0.69,50,184.32,0.3929,0.2817
010,0.65,20,46.08,0.1119,0.07753
010,0.74,30,92.16,0.184,0.136
010,0.75,150,11.52,0.06786,0.03986
010,0.72,70,46.08,0.1165,0.08266
010,0.6,350,46.08,0.2597,0.1663
010,0.76,250,11.52,0.08475,0.04439
010,0.79,90,2.88,0.02691,0.01229
010,0.72,20,23.04,0.054,0.03875
010,0.79,20,5.76,0.01966,0.01343
010,0.8,30,7.00,0.02514,0.01666
010,0.62,10,184.32,0.4393,0.2998
010,0.68,20,23.04,0.05769,0.04096
010,0.64,200,11.52,0.09568,0.05731
010,0.71,10,11.52,0.02892,0.0206
010,0.62,200,184.32,0.5237,0.3522
010,0.72,120,46.08,0.1361,0.09456
010,0.78,120,11.52,0.05831,0.03468
010,0.72,50,23.04,0.0656,0.04592
010,0.62,150,7.00,0.06948,0.04123
010,0.77,90,92.16,0.1981,0.1443
010,0.64,10,92.16,0.2179,0.1485
010,0.74,10,46.08,0.09232,0.06748
010,0.63,50,11.52,0.04935,0.03335
010,0.75,10,23.04,0.0487,0.03548
010,0.75,250,92.16,0.2625,0.1828
010,0.6,120,30.00,0.1271,0.08501
010,0.79,300,2.88,0.05135,0.00954
010,0.66,120,23.04,0.09919,0.06597
010,0.62,50,30.00,0.09475,0.06389
010,0.68,20,184.32,0.384,0.276
010,0.79,300,150.00,0.3692,0.2611
010,0.67,90,2.88,0.03357,0.01899
010,0.6,70,150.00,0.4118,0.2728
010,0.8,200,23.04,0.1029,0.06131
010,0.8,20,30.00,0.06085,0.04531
010,0.71,90,184.32,0.3909,0.2847
010,0.67,30,7.00,0.0289,0.01991
010,0.8,150,23.04,0.09078,0.0571
010,0.74,30,30.00,0.06902,0.04995
010,0.78,150,46.08,0.1378,0.0942
010,0.61,90,150.00,0.4099,0.2753
010,0.77,120,5.76,0.04242,0.02234
010,0.76,70,23.04,0.06944,0.04821
010,0.78,150,150.00,0.3208,0.2315
010,0.73,50,46.08,0.1078,0.07729
010,0.68,90,150.00,0.3468,0.2462
010,0.7,150,5.76,0.05325,0.02989
010,0.75,70,23.04,0.07018,0.0487
010,0.67,90,30.00,0.1007,0.06947
010,0.62,20,92.16,0.2316,0.157
010,0.67,50,23.04,0.07078,0.0489
010,0.62,120,150.00,0.4125,0.2761
010,0.76,250,150.00,0.3648,0.2591
010,0.73,50,11.52,0.04304,0.02885
010,0.72,250,184.32,0.4482,0.3163
010,0.73,150,30.00,0.1151,0.07557
010,0.77,70,5.76,0.03363,0.01963
010,0.7,50,150.00,0.3193,0.2317
010,0.65,50,184.32,0.4273,0.2949
010,0.62,120,7.00,0.06168,0.03726
010,0.66,90,92.16,0.2389,0.1638
010,0.64,350,46.08,0.2423,0.1549
010,0.8,30,46.08,0.09205,0.06828
010,0.75,150,30.00,0.1123,0.0734
010,0.68,250,2.88,0.0547,0.02491
010,0.72,30,150.00,0.2985,0.219
010,0.69,200,11.52,0.08627,0.05072
010,0.68,20,5.76,0.02229,0.01544
010,0.73,120,46.08,0.1343,0.09354
010,0.77,70,46.08,0.1096,0.07855
010,0.71,120,5.76,0.04755,0.02692
010,0.74,30,150.00,0.2913,0.2142
010,0.75,350,92.16,0.2997,0.2023
010,0.79,200,150.00,0.3347,0.2416
010,0.66,30,2.88,0.02006,0.01277
010,0.76,300,30.00,0.1496,0.09007
010,0.61,50,7.00,0.04005,0.02611
010,0.73,20,150.00,0.2921,0.2172
010,0.76,90,11.52,0.05316,0.03332
010,0.67,120,11.52,0.06983,0.0435
010,0.77,200,92.16,0.2385,0.1683
010,0.65,300,46.08,0.2212,0.1432
010,0.77,70,30.00,0.08112,0.05691
010,0.69,10,92.16,0.192,0.1367
010,0.68,200,92.16,0.2702,0.1868
010,0.61,300,7.00,0.102,0.05817
010,0.76,350,184.32,0.4606,0.3271
010,0.68,70,23.04,0.07714,0.05328
010,0.66,150,92.16,0.2597,0.179
010,0.67,90,46.08,0.1344,0.09343
010,0.66,90,5.76,0.04541,0.02736
010,0.64,10,184.32,0.4146,0.2964
010,0.77,150,11.52,0.0657,0.03794
010,0.64,10,46.08,0.1121,0.07584
010,0.65,150,46.08,0.1632,0.1117
010,0.74,250,23.04,0.123,0.07466
010,0.64,150,30.00,0.1298,0.08651
010,0.8,90,30.00,0.08572,0.05914
010,0.76,90,5.76,0.03794,0.02155
010,0.6,90,150.00,0.4219,0.2803
010,0.63,30,92.16,0.2323,0.1553
010,0.79,20,184.32,0.327,0.2504
010,0.69,50,5.76,0.03271,0.0205
010,0.69,20,7.00,0.02451,0.01706
010,0.66,250,150.00,0.4233,0.2915
010,0.72,200,92.16,0.2543,0.178
010,0.78,350,7.00,0.07695,0.02868
010,0.63,30,30.00,0.08418,0.05743
010,0.62,250,184.32,0.5436,0.3678
010,0.64,70,92.16,0.2414,0.1633
010,0.66,250,184.32,0.494,0.3451
010,0.74,50,150.00,0.2977,0.2208
010,0.65,50,30.00,0.08861,0.06094
010,0.65,250,11.52,0.104,0.06163
010,0.64,250,92.16,0.3087,0.2108
010,0.62,200,23.04,0.1366,0.08599
010,0.61,120,2.88,0.04472,0.02579
010,0.63,250,2.88,0.06237,0.0322
010,0.76,350,23.04,0.139,0.07887
010,0.79,50,30.00,0.07236,0.05166
010,0.6,20,7.00,0.02899,0.01956
010,0.75,70,92.16,0.1976,0.1425
010,0.68,10,150.00,0.3182,0.2276
010,0.76,70,11.52,0.04787,0.03067
010,0.8,300,46.08,0.1785,0.112
010,0.78,90,46.08,0.1158,0.08187
010,0.8,120,92.16,0.2028,0.1472
010,0.63,120,2.88,0.04244,0.02416
010,0.62,150,11.52,0.08582,0.05266
010,0.73,150,2.88,0.03818,0.01731
010,0.65,300,7.00,0.09206,0.05062
010,0.75,250,5.76,0.06282,0.02785
010,0.64,70,5.76,0.04161,0.02573
010,0.68,300,11.52,0.1076,0.06091
010,0.61,300,5.76,0.09411,0.05325
010,0.66,350,11.52,0.1216,0.06887
010,0.76,300,2.88,0.05288,0.01372
010,0.66,250,11.52,0.1017,0.06001
010,0.71,300,92.16,0.2951,0.2031
010,0.73,10,92.16,0.1806,0.1339
010,0.77,350,2.88,0.05655,0.01129
010,0.63,90,2.88,0.03679,0.0214
010,0.61,70,23.04,0.0877,0.05918
010,0.72,50,184.32,0.3731,0.2754
010,0.61,10,92.16,0.238,0.1569
010,0.77,90,7.00,0.041,0.02379
010,0.67,200,92.16,0.2752,0.1893
010,0.68,90,11.52,0.05971,0.0382
010,0.77,200,2.88,0.0417,0.0138
010,0.64,300,23.04,0.161,0.09871
010,0.63,120,30.00,0.1199,0.08113
010,0.79,50,11.52,0.04019,0.02662
010,0.72,50,2.88,0.02321,0.01348
010,0.61,50,184.32,0.4727,0.3167
010,0.75,10,184.32,0.3422,0.2547
010,0.72,200,150.00,0.3656,0.2593
010,0.62,30,46.08,0.1255,0.08459
010,0.73,50,23.04,0.06466,0.04533
010,0.8,20,150.00,0.2657,0.2044
010,0.65,150,92.16,0.2645,0.1817
010,0.73,90,92.16,0.2092,0.1499
010,0.71,150,46.08,0.1492,0.1028
010,0.62,250,5.76,0.08263,0.04736
010,0.66,300,11.52,0.1113,0.06471
010,0.68,30,184.32,0.3883,0.2779
010,0.7,120,5.76,0.04852,0.02769
010,0.74,70,46.08,0.1133,0.08102
010,0.66,70,150.00,0.3544,0.2458
010,0.62,150,92.16,0.2836,0.1907
010,0.62,90,150.00,0.3986,0.2697
010,0.71,50,11.52,0.04414,0.02967
010,0.72,350,46.08,0.2151,0.1352
010,0.78,200,46.08,0.1553,0.1025
010,0.69,50,2.88,0.02452,0.01448
010,0.78,250,23.04,0.1163,0.06812
010,0.6,200,5.76,0.07789,0.04537
010,0.8,20,23.04,0.0492,0.03622
010,0.69,20,92.16,0.1977,0.1407
010,0.63,150,30.00,0.1319,0.08788
010,0.69,350,2.88,0.06413,0.02473
010,0.61,10,11.52,0.03562,0.02377
010,0.71,70,46.08,0.1183,0.08388
010,0.62,120,30.00,0.1223,0.08244
010,0.65,120,11.52,0.07227,0.04516
010,0.79,90,184.32,0.3551,0.2671
010,0.72,90,150.00,0.3254,0.234
010,0.67,10,7.00,0.02145,0.0149
010,0.72,150,2.88,0.03867,0.01819
010,0.73,90,30.00,0.09265,0.06418
010,0.62,20,11.52,0.03868,0.02615
010,0.64,350,150.00,0.4809,0.3259
010,0.64,10,11.52,0.03301,0.02258
010,0.65,70,184.32,0.4317,0.302
010,0.74,300,30.00,0.1539,0.09393
010,0.73,150,5.76,0.05063,0.02715
010,0.78,200,23.04,0.1054,0.06393
010,0.73,30,46.08,0.1008,0.07261
010,0.66,20,92.16,0.2089,0.1454
010,0.71,250,30.00,0.1492,0.09335
010,0.77,50,150.00,0.2854,0.213
010,0.64,300,30.00,0.1833,0.1139
010,0.7,30,7.00,0.02774,0.01908
010,0.69,120,46.08,0.1418,0.09843
010,0.78,70,92.16,0.1898,0.1389
010,0.76,10,46.08,0.08979,0.06598
010,0.66,150,150.00,0.3864,0.2666
010,0.79,10,11.52,0.02616,0.01923
010,0.65,350,46.08,0.2385,0.1522
010,0.73,20,30.00,0.0669,0.04789
010,0.76,200,5.76,0.05497,0.02589
010,0.66,300,23.04,0.1546,0.09466
010,0.73,70,23.04,0.07194,0.04988
010,0.64,90,5.76,0.04709,0.0286
010,0.65,30,5.76,0.0271,0.01837
010,0.63,250,7.00,0.08738,0.05045
010,0.61,250,46.08,0.2154,0.1425
010,0.67,20,23.04,0.05881,0.04127
010,0.64,150,184.32,0.4803,0.3275
010,0.68,10,2.88,0.01259,0.00868
010,0.69,20,46.08,0.1033,0.07366
010,0.69,120,2.88,0.0373,0.01951
010,0.77,200,46.08,0.157,0.1039
010,0.61,350,184.32,0.5941,0.399
010,0.75,70,184.32,0.3625,0.2682
010,0.67,90,11.52,0.06067,0.03887
010,0.79,300,46.08,0.1809,0.1134
010,0.74,20,7.00,0.02299,0.01604
010,0.66,350,30.00,0.1896,0.1169
010,0.63,90,11.52,0.06496,0.04167
010,0.65,90,184.32,0.4423,0.3093
010,0.69,120,92.16,0.2349,0.165
010,0.7,250,92.16,0.2801,0.1943
010,0.7,10,2.88,0.01224,0.00846
010,0.76,300,5.76,0.06805,0.02692
010,0.62,250,23.04,0.1523,0.09479
010,0.75,50,92.16,0.1892,0.1391
010,0.77,150,30.00,0.1094,0.0713
010,0.63,30,5.76,0.02798,0.01893
010,0.73,70,46.08,0.1148,0.08181
010,0.62,250,150.00,0.4582,0.3102
010,0.71,70,150.00,0.3196,0.2307
010,0.64,250,5.76,0.07958,0.04413
010,0.62,90,46.08,0.1486,0.1007
010,0.67,200,2.88,0.05009,0.02477
010,0.68,50,2.88,0.02482,0.01482
010,0.78,300,2.88,0.05177,0.01097
010,0.66,50,92.16,0.2211,0.1544
010,0.71,350,150.00,0.4255,0.2956
010,0.68,250,5.76,0.07215,0.03807
010,0.79,50,184.32,0.3401,0.2568
010,0.66,250,5.76,0.07573,0.04094
010,0.68,50,184.32,0.4006,0.2832
010,0.62,200,150.00,0.4441,0.2977
010,0.7,20,11.52,0.03302,0.02325
010,0.76,90,23.04,0.07702,0.05198
010,0.65,10,5.76,0.01958,0.01345
010,0.68,10,92.16,0.1957,0.1386
010,0.64,50,46.08,0.1271,0.08677
010,0.74,350,5.76,0.07614,0.03077
010,0.61,30,5.76,0.02904,0.0196
010,0.78,120,46.08,0.1265,0.08831
010,0.68,250,23.04,0.1364,0.08434
010,0.74,200,30.00,0.1283,0.08189
010,0.61,120,5.76,0.05823,0.03483
010,0.76,30,184.32,0.3399,0.2571
010,0.73,200,184.32,0.4206,0.3058
010,0.62,10,2.88,0.01395,0.0095
010,0.73,250,184.32,0.4422,0.3147
010,0.66,70,5.76,0.04018,0.02473
010,0.6,70,7.00,0.04846,0.03057
010,0.8,30,30.00,0.06477,0.04745
010,0.62,50,184.32,0.4603,0.3105
010,0.73,90,150.00,0.3203,0.2318
010,0.68,50,150.00,0.3325,0.234
010,0.78,30,150.00,0.2795,0.2072
010,0.63,10,2.88,0.01368,0.00934
010,0.69,250,184.32,0.468,0.3292
010,0.68,120,5.76,0.05004,0.02924
010,0.78,250,150.00,0.3554,0.254
010,0.78,30,184.32,0.3324,0.2529
010,0.68,50,23.04,0.06967,0.04825
010,0.64,50,30.00,0.09086,0.06187
010,0.8,10,184.32,0.3225,0.2502
010,0.77,300,30.00,0.1474,0.08828
010,0.71,30,92.16,0.1944,0.1414
010,0.78,250,7.00,0.06538,0.02837
010,0.72,350,11.52,0.1064,0.0561
010,0.65,350,2.88,0.07009,0.0323
010,0.78,70,46.08,0.1084,0.07784
010,0.77,50,11.52,0.04102,0.02748
010,0.62,20,150.00,0.3675,0.249
010,0.69,150,150.00,0.3656,0.256
010,0.63,200,150.00,0.4328,0.2942
010,0.61,350,23.04,0.1851,0.1125
010,0.7,300,11.52,0.1033,0.05714
010,0.67,200,11.52,0.08966,0.05332
010,0.74,30,2.88,0.01804,0.01099
010,0.66,200,2.88,0.05103,0.02597
010,0.69,50,23.04,0.06863,0.04763
010,0.66,50,150.00,0.3475,0.2403
010,0.64,350,30.00,0.1977,0.1217
010,0.63,350,46.08,0.2461,0.1576
010,0.72,70,11.52,0.05014,0.03282
010,0.8,120,23.04,0.08252,0.05341
010,0.62,250,7.00,0.08972,0.05197
010,0.68,250,46.08,0.1941,0.1274
010,0.74,20,46.08,0.09562,0.06938
010,0.67,50,184.32,0.4088,0.2877
010,0.63,10,150.00,0.3557,0.2465
010,0.67,20,7.00,0.02524,0.01753
010,0.74,20,23.04,0.0525,0.03792
010,0.62,70,150.00,0.3901,0.2625
010,0.61,120,92.16,0.2794,0.187
010,0.73,70,30.00,0.08495,0.05954
010,0.8,10,5.76,0.01586,0.01131
010,0.74,90,92.16,0.2056,0.1485
010,0.76,350,7.00,0.07913,0.03208
010,0.68,50,30.00,0.08374,0.05838
010,0.71,30,23.04,0.05879,0.04159
010,0.79,120,23.04,0.08356,0.0542
010,0.64,20,92.16,0.2183,0.1504
010,0.75,70,46.08,0.112,0.0801
010,0.74,250,11.52,0.08704,0.04751
010,0.77,150,92.16,0.2212,0.1575
010,0.65,70,2.88,0.03108,0.01815
010,0.71,90,30.00,0.09511,0.06601
010,0.69,350,92.16,0.322,0.2181
010,0.6,10,5.76,0.02198,0.01466
010,0.64,200,30.00,0.1497,0.09658
010,0.78,90,150.00,0.3005,0.2214
010,0.73,10,150.00,0.2903,0.2119
010,0.79,10,46.08,0.08665,0.06486
010,0.78,300,92.16,0.2717,0.1858
010,0.72,250,11.52,0.0901,0.05052
010,0.78,30,11.52,0.03341,0.02341
010,0.6,120,150.00,0.4358,0.2855
010,0.63,300,92.16,0.334,0.2272
010,0.74,150,30.00,0.1136,0.07447
010,0.68,150,5.76,0.05576,0.03179
010,0.62,30,2.88,0.02145,0.01369
010,0.64,10,23.04,0.05904,0.04049
010,0.76,120,46.08,0.1296,0.0904
010,0.65,200,11.52,0.09364,0.05597
010,0.77,200,11.52,0.07464,0.04101
010,0.72,20,46.08,0.09839,0.07073
010,0.74,70,7.00,0.03857,0.0235
010,0.69,300,150.00,0.4216,0.2925
010,0.71,250,184.32,0.4545,0.322
010,0.77,350,184.32,0.455,0.324
010,0.69,20,2.88,0.01604,0.01052
010,0.76,20,46.08,0.09313,0.06835
010,0.76,150,46.08,0.1409,0.0965
010,0.78,10,184.32,0.3296,0.2515
010,0.8,90,7.00,0.03917,0.02215
010,0.69,350,11.52,0.113,0.06229
010,0.8,20,7.00,0.0216,0.01502
010,0.72,150,92.16,0.2358,0.1659
010,0.68,150,46.08,0.1556,0.107
010,0.69,250,7.00,0.07623,0.04105
010,0.63,20,46.08,0.1176,0.08017
010,0.79,120,2.88,0.03115,0.01247
010,0.8,150,11.52,0.06258,0.03529
010,0.73,200,23.04,0.1131,0.07071
010,0.76,350,11.52,0.0985,0.04808
010,0.8,200,11.52,0.07146,0.03737
010,0.79,10,23.04,0.04635,0.03422
010,0.77,20,30.00,0.06306,0.04627
010,0.77,50,23.04,0.06155,0.04351
010,0.75,200,7.00,0.06078,0.03091
010,0.75,350,5.76,0.07401,0.02886
